Result of /data/leuven/370/vsc37064/new_queries_named_graph_predicate/query_1.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
algorithm                                                                         algorithmType
http://w3id.org/mlsea/pwc/algorithm/Firefly%20algorithm                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Fireflyalgorithm
http://w3id.org/mlsea/pwc/algorithm/Focal%20Loss                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FocalLoss
http://w3id.org/mlsea/pwc/algorithm/Fractal%20Block                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FractalBlock
http://w3id.org/mlsea/pwc/algorithm/FractalNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FractalNet
http://w3id.org/mlsea/pwc/algorithm/Fraternal%20Dropout                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FraternalDropout
http://w3id.org/mlsea/pwc/algorithm/GA                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GA
http://w3id.org/mlsea/pwc/algorithm/GAIL                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GAIL
http://w3id.org/mlsea/pwc/algorithm/GALA                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GALA
http://w3id.org/mlsea/pwc/algorithm/GAM                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GAM
http://w3id.org/mlsea/pwc/algorithm/GAN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GAN
http://w3id.org/mlsea/pwc/algorithm/GAN%20Feature%20Matching                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GANFeatureMatching
http://w3id.org/mlsea/pwc/algorithm/GAN%20Hinge%20Loss                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GANHingeLoss
http://w3id.org/mlsea/pwc/algorithm/GAN%20Least%20Squares%20Loss                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GANLeastSquaresLoss
http://w3id.org/mlsea/pwc/algorithm/GAT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GAT
http://w3id.org/mlsea/pwc/algorithm/GCN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GCN
http://w3id.org/mlsea/pwc/algorithm/GELU                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GELU
http://w3id.org/mlsea/pwc/algorithm/GGS-NNs                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GGS-NNs
http://w3id.org/mlsea/pwc/algorithm/GLU                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GLU
http://w3id.org/mlsea/pwc/algorithm/GRU                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GRU
http://w3id.org/mlsea/pwc/algorithm/GaAN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GaAN
http://w3id.org/mlsea/pwc/algorithm/Gated%20Convolution                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GatedConvolution
http://w3id.org/mlsea/pwc/algorithm/Gated%20Convolution%20Network                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GatedConvolutionNetwork
http://w3id.org/mlsea/pwc/algorithm/Gaussian%20Process                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GaussianProcess
http://w3id.org/mlsea/pwc/algorithm/GeniePath                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GeniePath
http://w3id.org/mlsea/pwc/algorithm/GloVe                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GloVe
http://w3id.org/mlsea/pwc/algorithm/Global%20Average%20Pooling                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GlobalAveragePooling
http://w3id.org/mlsea/pwc/algorithm/Global%20Convolutional%20Network                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GlobalConvolutionalNetwork
http://w3id.org/mlsea/pwc/algorithm/GoogLeNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GoogLeNet
http://w3id.org/mlsea/pwc/algorithm/GraRep                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GraRep
http://w3id.org/mlsea/pwc/algorithm/Gradient%20Checkpointing                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GradientCheckpointing
http://w3id.org/mlsea/pwc/algorithm/Gradient%20Clipping                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GradientClipping
http://w3id.org/mlsea/pwc/algorithm/Gradient%20Sparsification                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GradientSparsification
http://w3id.org/mlsea/pwc/algorithm/GraphSAGE                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GraphSAGE
http://w3id.org/mlsea/pwc/algorithm/Grid%20Sensitive                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GridSensitive
http://w3id.org/mlsea/pwc/algorithm/Griffin-Lim%20Algorithm                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Griffin-LimAlgorithm
http://w3id.org/mlsea/pwc/algorithm/Group%20Normalization                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GroupNormalization
http://w3id.org/mlsea/pwc/algorithm/Grouped%20Convolution                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GroupedConvolution
http://w3id.org/mlsea/pwc/algorithm/Gumbel%20Softmax                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GumbelSoftmax
http://w3id.org/mlsea/pwc/algorithm/HDCGAN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HDCGAN
http://w3id.org/mlsea/pwc/algorithm/HPO                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HPO
http://w3id.org/mlsea/pwc/algorithm/Hard%20Sigmoid                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HardSigmoid
http://w3id.org/mlsea/pwc/algorithm/Heatmap                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Heatmap
http://w3id.org/mlsea/pwc/algorithm/Hierarchical%20Feature%20Fusion                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HierarchicalFeatureFusion
